Country,Year,Temperature,Rainfall,HDD,CDD,HDD_pw,CDD_pw,Inflation,GDP_growth,Broad_money_GDP,Exchange_rate,Population
CAN,1998,0.272307692307693,12.05,230.72,0.260000000000002,6957401514.56,7840344.98000005,0.995942456658026,3.89288654344983,74.4388412743473,1.48350530166667,30155173
CAN,1999,-0.0176923076923078,17.33,234.23,0,7120893219.78,0,1.73484295105919,5.14100353715349,73.1874747623068,1.48570481916667,30401286
CAN,2000,-1.70307692307692,21.7,256.14,0,7859842882.2,0,2.71943995691976,5.1385391803606,71.1105063635616,1.485394095,30685730
CAN,2001,0.138461538461539,19.02,232.2,0,7203042531,0,2.52512013979906,1.87509810696022,154.641806759951,1.548839955,31020855
CAN,2002,-1.91846153846154,19.55,258.94,0,8120150989.06,0,2.25839440940855,2.99925535017809,152.211638142997,1.57034283416667,31359199
CAN,2003,-1.21769230769231,19.92,249.83,0,7905236031.63,0,2.75856321360112,1.80638512302554,145.544582392237,1.4010145475,31642461
CAN,2004,-2.67615384615385,22.24,268.79,0,8584831933.53,0,1.85725871857256,3.09236384292251,144.189725721781,1.301281595,31938807
CAN,2005,-0.500769230769231,24.39,240.51,0,7754699473.32,0,2.21355203439768,3.21045439063563,148.549593513664,1.21140513416667,32242732
CAN,2006,-0.304615384615385,26.57,237.96,0,7750641086.28,0,2.00202539534162,2.63794375007348,158.714200099694,1.13434472583333,32571193
CAN,2007,-2.03307692307692,23.87,261.13,0.699999999999999,8588274801.18,23022220.2,2.13838399266837,2.04990463726786,112.088553744153,1.07404562166667,32888886
CAN,2008,-2.92846153846154,19.17,272.07,0,9045592366.86,0,2.37027067444298,0.995406301140747,122.64334518177,1.06708691833333,33247298
CAN,2009,-2.32,22.9,264.16,0,8883719027.04,0,0.299466803009305,-2.91508621550267,,1.1415354059127,33630069
CAN,2010,-0.26,20.77,237.38,0,8072321016.76,0,1.77687154092627,3.09080634469335,,1.03011273517598,34005902
CAN,2011,-0.803076923076923,23.99,244.44,0,8393879181.24,0,2.91213508872347,3.13719442170364,,0.989258158636364,34339221
CAN,2012,-1.51153846153846,26.24,254.81,1.16,8845320179.95,40267538.2,1.51567823124525,1.75566129145483,,0.999364743593074,34713395
CAN,2013,-2.39538461538462,20.46,265.14,0,9301374218.88,0,0.938291897815245,2.32581354806429,,1.03013736373016,35080992
CAN,2014,-3.33923076923077,20.61,277.41,0,9829764249.06,0,1.90663590717867,2.87346677785811,,1.10474713237886,35434066
CAN,2015,-0.946923076923077,16.11,246.31,0,8794374902.38,0,1.12524136094278,0.649971001734855,,1.27878620362554,35704498
CAN,2016,-0.442307692307692,25.23,239.75,0,8657565019.25,0,1.42875954701085,1.03855092490855,,1.3256151637482,36110803
CAN,2017,-1.41076923076923,29.42,252.34,0,9221784225.5,0,1.5968841285297,3.03383491200222,,1.29793584646039,36545075
CAN,2018,-3.32461538461539,25.3,277.22,0,10277271716.4,0,2.26822567248104,2.74296344906655,,1.29581792813534,37072620
CAN,2019,-2.95461538461538,23.91,272.41,0,10247654222.95,0,1.94926902411596,1.90843194590616,,1.32679336266012,37618495
CAN,2020,-2.52846153846154,28.64,266.87,0,10148702623.06,0,0.716999632307807,-5.03823343468899,,1.34115267222386,38028638
CAN,2021,-1.85769230769231,24.34,258.15,0,9871620891.6,0,3.39519318527533,5.95052802804381,,1.2538769021268,38239864
CAN,2022,-2.79846153846154,19.9,270.38,0,10527497834.92,0,6.80280115341609,4.18903628100851,,1.30155477474355,38935934
CAN,2023,-0.14,19.63,235.82,0,9452487196.88,0,3.87900159788427,1.52874550838358,,1.3499086407939,40083484
CHE,1990,7.37076923076923,44.69,138.18,0,927950415.42,0,5.4039590921894,3.67462550079662,99.7302924289098,1.38915833333333,6715519
CHE,1991,6.65923076923077,37.91,147.43,0,1002520756.54,0,5.85959663468669,-0.915816616547943,97.7129372449134,1.43399166666667,6799978
CHE,1992,7.03076923076923,44.58,142.85,0.25,982145747.4,1718841,4.03703020778739,-0.0437330086271288,98.2078120348648,1.40621833333333,6875364
CHE,1993,6.80153846153846,43.21,145.58,0,1010072618.7,0,3.29262180313611,-0.125983460416222,104.651199502051,1.47761666666667,6938265
CHE,1994,7.98307692307692,46.81,131.31,1.09,918355221.45,7623236.55,0.852116995120703,1.26975779924055,106.374073786334,1.3676925,6993795
CHE,1995,6.44923076923077,54.2,150.45,0.289999999999999,1059271359.15,2041799.22999999,1.79982776867144,0.480866374676907,109.930212051439,1.18246916666667,7040687
CHE,1996,5.85846153846154,41.76,157.84,0,1116220804,0,0.811634064628204,0.471280025458157,119.54718471361,1.23601,7071850
CHE,1997,7.41923076923077,39.07,137.55,0,975079020.3,0,0.520225422736652,2.26132529914345,125.244318595392,1.4513125,7088906
CHE,1998,6.82307692307692,41.77,145.3,0,1033083145.3,0,0.0179384378439169,3.02996930632413,128.000779575473,1.44981330833333,7110001
CHE,1999,6.72538461538461,60.92,146.57,0,1047094760.87,0,0.80644438095945,1.66270104939127,142.565306619563,1.502155,7143991
CHE,2000,7.52153846153846,43.95,136.22,0,978638535,0,1.5585291967901,3.95871990780931,112.38195157871,1.6888425,7184250
CHE,2001,6.89692307692308,56.43,144.34,0,1043557126.36,0,0.989020329832542,1.57566198688916,113.858816294084,1.687615,7229854
CHE,2002,7.58307692307692,58.23,135.42,0,986501251.26,0,0.642711506543279,-0.0732172569941127,120.77483105616,1.5586075,7284753
CHE,2003,7.7,37.09,138.13,4.23,1013736208.13,31043974.23,0.638272930887198,-0.0323984255438887,129.386520767428,1.34665083333333,7339001
CHE,2004,6.85307692307692,46.02,144.91,0,1070830558.75,0,0.802908730955232,2.70170912949028,129.190421438144,1.24349583333333,7389625
CHE,2005,6.52230769230769,44.05,149.21,0,1109691929.15,0,1.17195420333702,2.74969910618739,133.161990777922,1.24517666666667,7437115
CHE,2006,7.49923076923077,48.34,138.63,2.12,1037497770.42,15865940.08,1.05950928324802,4.0736284178369,131.025851748756,1.25384333333333,7483934
CHE,2007,7.57384615384615,54.93,135.54,0,1023478398.18,0,0.73235060312225,3.91637577227581,127.260210891634,1.20036583333333,7551117
CHE,2008,7.09692307692308,49,141.74,0,1083981454.5,0,2.42604117060157,2.8079835919566,126.918989014741,1.08309,7647675
CHE,2009,7.22153846153846,43.79,140.12,0,1085065599.72,0,-0.480481936423277,-2.29737452570922,139.146831456938,1.08814169630268,7743831
CHE,2010,6.02846153846154,46.29,155.76,0.129999999999999,1218807825.84,1017238.16999999,0.688238707220029,3.24339715656356,141.746483765471,1.04290564573352,7824909
CHE,2011,8.41,40.39,124.67,0,986438658.66,0,0.231349207650933,1.81310830459596,154.887012330123,0.888042028223281,7912398
CHE,2012,7.19153846153846,53.06,140.51,0,1123638939.11,0,-0.692552018105286,1.17925385250513,172.879887822137,0.937684480709349,7996861
CHE,2013,6.64384615384615,45.21,147.81,0.18,1195686232.26,1456082.28,-0.217323155115691,1.79214400716117,176.911805521356,0.926903547758285,8089346
CHE,2014,8.15076923076923,49.26,128.04,0,1048474617.96,0,-0.0132025387514989,2.34988141500179,181.93748009791,0.916151047283613,8188649
CHE,2015,8.22538461538462,44.26,128.81,1.74,1066855428.76,14411369.04,-1.14390867228183,1.64462750849488,181.43105340969,0.962381328004354,8282396
CHE,2016,7.82615384615385,53.39,132.26,0,1107457683.88,0,-0.434618664285838,2.06868969039562,184.710285466754,0.985394394244835,8373338
CHE,2017,7.82153846153846,53.98,132.32,0,1118347468.8,0,0.533787839825897,1.36279965488859,,0.984691666666667,8451840
CHE,2018,8.70384615384615,45.21,121.99,1.14,1038662994.71,9706335.06,0.936335464113563,2.86044579439036,,0.977891666666667,8514329
CHE,2019,8.17076923076923,51.48,128.22,0.440000000000001,1099522401.6,3773123.20000001,0.362886179940615,1.14198218965691,,0.993709166666667,8575280
CHE,2020,8.59076923076923,47.06,122.32,0,1056620587.44,0,-0.725874933313387,-2.14173712008038,,0.938965,8638167
CHE,2021,7.24461538461539,50.82,139.82,0,1217069621.72,0,0.581814168489858,5.55962020605844,,0.913845833333333,8704546
CHE,2022,9.22,41.62,115.59,1.45,1014543601.92,12726777.6,2.8350279864446,3.04406102969423,,0.9548325,8777088
CHE,2023,9.18384615384615,53.05,115.46,0.849999999999998,1026219217.78,7554879.04999998,2.13540088016377,0.683328174376044,,0.89849,8888093
CHN,1990,7.18076923076923,12.76,143.06,2.41,162399566100,2735795850,,3.9416305983694,77.6425730845708,4.78320833333333,1135185000
CHN,1991,7.19615384615385,9.85,144.94,4.49,166794053200,5167002200,,9.36170212784847,84.2688789310812,5.32339166666667,1150780000
CHN,1992,7.08615384615385,11.81,143.83,1.95,167557635100,2271691500,,14.2996108947926,89.1253535368338,5.51459166666667,1164970000
CHN,1993,7.24846153846154,10.87,141.42,1.65,166654984800,1944426000,,13.9290780143689,99.6122245579946,5.76195833333334,1178440000
CHN,1994,8.13,10.54,134.07,5.76,159789318450,6864969600,24.2569897243361,13.0727091631599,96.0257622456623,8.61874266666666,1191835000
CHN,1995,7.59,10.61,140.31,4.98,169053205050,6000177900,16.7912251650916,11.0328121562746,98.5305615302014,8.35141666666667,1204855000
CHN,1996,7.22230769230769,9.38,144.59,4.48,176045554500,5454624000,8.31316028893908,9.97619992053447,105.379681099451,8.314175,1217550000
CHN,1997,7.62230769230769,10.24,138.19,3.28,169984064250,4034646000,2.78646505531882,9.2876465280865,114.512695543783,8.28981666666667,1230075000
CHN,1998,7.99923076923077,12.99,133.3,3.29,165549935500,4085966150,-0.773186011549315,7.92079207933551,122.938871865825,8.27895833333333,1241935000
CHN,1999,7.49846153846154,13.89,139.38,2.86,174606204300,3582822100,-1.40147268276465,7.7370030581299,132.461717092239,8.27825,1252735000
CHN,2000,7.10230769230769,13.47,145.64,3.97,183891617800,5012700650,0.347811226864583,8.58643201808462,134.204035985099,8.27850416666666,1262645000
CHN,2001,7.31153846153846,12.18,142.78,3.83,181594743000,4871185500,0.719125609120118,8.31263887091522,139.457645645892,8.27706833333333,1271850000
CHN,2002,7.55846153846154,11.24,140.54,4.8,179947416000,6145920000,-0.731970902350249,9.24339326638321,143.510188392199,8.2769575,1280400000
CHN,2003,7.22076923076923,15.7,142.11,1.98,183094524000,2551032000,1.12760348729637,10.1181928640117,151.396834348204,8.27703666666667,1288400000
CHN,2004,7.12153846153846,12.29,143.43,2.01,185896037250,2605110750,3.8246374310816,10.1314073631003,147.615589302677,8.27680083333333,1296075000
CHN,2005,7.07769230769231,14.63,144.83,2.84,188817767600,3702564800,1.7764140766757,11.458238455067,149.026378631702,8.19431666666667,1303720000
CHN,2006,7.85,12.97,138.22,6.27,181209184400,8220095400.00001,1.6494309945586,12.6746751655235,155.272748838162,7.97343833333333,1311020000
CHN,2007,7.55384615384615,14.75,138.54,2.74,182579787900,3611004900,4.81676767378834,14.1499854947127,147.145178873564,7.6075325,1317885000
CHN,2008,6.77076923076923,13.64,147.67,1.69,195611803850,2238666950,5.92525137041092,9.67024588602851,146.512649012789,6.948655,1324655000
CHN,2009,7.46846153846154,11.25,139.44,2.53,185630894400,3368087800,-0.728165250932903,9.40269972778044,172.126190075826,6.83141605176666,1331260000
CHN,2010,7.14846153846154,12.66,144.89,3.82,193820077450,5110033100,3.17532475269199,10.5962719761682,173.1296534949,6.77026902870939,1337705000
CHN,2011,6.75615384615385,14.66,150.19,4.02,202010806650,5407040700,5.55389892257491,9.4613358870736,171.792982609304,6.46146132655007,1345035000
CHN,2012,6.53538461538462,15.47,152.8,3.76,206920232000,5091754400,2.61952432645539,7.85617427055587,177.923288760071,6.31233282683186,1354190000
CHN,2013,7.74307692307692,15.81,137.37,4.03,187268278800,5493857200,2.62105001748119,7.77872409446717,183.302565918285,6.19575834608231,1363240000
CHN,2014,7.18076923076923,15.66,142.7,2.05,195764422000,2812313000,1.92164162788522,7.46190028229434,187.314251294572,6.14343409448867,1371860000
CHN,2015,7.66,13.58,136.73,2.31,188668257800,3187476600,1.43702380935656,6.97878002657477,198.185813599802,6.22748867298455,1379860000
CHN,2016,7.84923076923077,13.66,138.44,6.48,192125647600,8992879200,2.00000182191942,6.77555562837017,203.636484929709,6.6444778294468,1387790000
CHN,2017,7.66846153846154,17.08,138.59,4.28,193501436850,5975800200,1.59313600071433,6.8912663621211,197.758726760426,6.75875508633597,1396215000
CHN,2018,7.26461538461538,19.12,144.17,4.61,202235909200,6466723600,2.07479039965575,6.75671800166833,191.550070069751,6.61595717735439,1402760000
CHN,2019,7.35769230769231,18.79,140.46,2.11,197731862700,2970341950,2.89923416358229,6.06850235053705,194.078381206535,6.90838500992901,1407745000
CHN,2020,7.11230769230769,22.23,143.03,1.49,201829633000,2102539000,2.41942189457778,2.34018843078414,207.530288794204,6.90076726944925,1411100000
CHN,2021,7.47307692307692,16.59,140.62,3.77,198606063200,5324597200,0.981015135544894,8.57008513166322,199.568437256614,6.44897518024316,1412360000
CHN,2022,7.76923076923077,13.29,139.12,6.12,196461786000,8642511000,1.97357555739052,3.1341888719577,211.972452276011,6.73715811237119,1412175000
CHN,2023,7.95307692307692,16.66,135.33,4.72,190911384300,6658551200,0.23483682889306,5.41484330099675,222.011222933801,7.08399842343631,1410710000
CIV,1990,26.3807692307692,46.86,0,108.95,0,1328076313.1,,-1.09590841238308,28.7619528454125,272.264787954393,12189778
CIV,1991,25.8215384615385,53.27,0,101.68,0,1289695901.6,,0.0409251717252914,28.593682435283,282.10690880882,12683870
CIV,1992,25.9984615384615,40.48,0,103.98,0,1372568233.8,,-0.244560610691636,28.3307369325128,264.691800750579,13200310
CIV,1993,26.2884615384615,44.77,0,107.75,0,1480048720.25,,-0.192485098607804,26.3754859844724,283.162579500018,13735951
CIV,1994,26.6230769230769,39.13,0,112.1,0,1601595232.1,,0.811206679935481,26.2343249009021,555.204695655697,14287201
CIV,1995,26.4061538461539,49.69,0,109.28,0,1623416143.2,,7.12574472834217,26.041415794334,499.14842590131,14855565
CIV,1996,26.6430769230769,43.19,0,112.36,0,1735098176.32,,7.72932741916973,16.0747241604524,511.552430272516,15442312
CIV,1997,26.1692307692308,52.13,0,106.2,0,1704209454,,9.6488400474633,15.2620493279509,583.669372353396,16047170
CIV,1998,26.4553846153846,54.9,0,109.92,0,1831701164.16,4.61144759515383,4.26390594437231,14.7253686133616,589.951774567332,16663948
CIV,1999,25.2923076923077,58.02,0,94.8,0,1632070638,0.702375805955953,1.16685998202273,14.4225121856694,615.473349319164,17215935
CIV,2000,25.5446153846154,46.78,0,98.08,0,1735918312.32,2.53077516737988,-0.265789462275947,13.9827905566811,710.207977031367,17699004
CIV,2001,26.0369230769231,40.44,0,104.48,0,1899332830.24,4.36152914007261,-2.15401249077306,13.9805685742207,732.397693260228,18178913
CIV,2002,27.2438461538462,35.48,0,120.17,0,2241743831.07,3.0772648515743,-2.73052647441901,17.8358800206156,693.713226496374,18654771
CIV,2003,26.8676923076923,43.76,0,115.28,0,2204792481.76,3.29680746974212,-4.72586658630681,13.1091219082305,579.897426172466,19125542
CIV,2004,26.7469230769231,41.82,0,113.71,0,2228147450,1.45798835600739,3.18503822575397,14.0168363578859,527.338032291576,19595000
CIV,2005,26.7384615384615,41.86,0,113.6,0,2279776828.8,3.88583039886477,0.996065564854788,13.6877356540705,527.258362649626,20068458
CIV,2006,26.6569230769231,41.31,0,112.54,0,2312337097.08,2.46719148596918,2.81557859252327,14.8635624822961,522.425624895176,20546802
CIV,2007,26.6461538461538,38.45,0,112.4,0,2363834719.2,1.89200629349596,1.10142976793477,18.8465266467747,478.633718476363,21030558
CIV,2008,26.4323076923077,44.61,0,109.62,0,2358412803.18,6.30852769152581,4.7826659787672,18.4376064652673,446.000041432788,21514439
CIV,2009,26.2046153846154,49.11,0,106.66,0,2346300280.4,1.01950457731134,3.60332156667053,21.3064601936745,470.293423341398,21997940
CIV,2010,26.2253846153846,56.4,0,106.93,0,2404648790.45,1.22645612135478,6.84804939907013,23.3989011667238,494.794262222947,22488065
CIV,2011,25.5015384615385,45.75,0,97.52,0,2241204640,4.91243395052459,-5.37044724000579,25.968099902503,471.248625718937,22982000
CIV,2012,25.9192307692308,48.63,0,102.95,0,2415935680.1,1.30451119915597,7.62041176451649,25.4036956022817,510.556338454251,23467078
CIV,2013,26.2523076923077,45.44,0,107.28,0,2568259062,2.58117037252936,10.7602131311256,24.8226316343292,493.899623852237,23939775
CIV,2014,26.0030769230769,62.49,0,104.04,0,2551830175.8,0.44868207676616,9.37199994240375,24.8194590556386,493.757329875312,24527395
CIV,2015,25.5123076923077,47.51,0,97.66,0,2465557759.72,1.25149954781475,7.19494942728191,26.1100955291875,591.21169798261,25246342
CIV,2016,26.3615384615385,54.34,0,108.7,0,2825048323.5,0.723178457513241,7.17275963956332,27.3748610620111,592.605615063022,25989405
CIV,2017,26.2207692307692,48.02,0,106.87,0,2856995465.64,0.685881065304602,7.41076242592504,28.1221296447834,580.656749587858,26733372
CIV,2018,25.98,54.91,0,103.74,0,2849133307.02,0.3594090313807,4.84314605889178,29.9133201080609,555.446458398226,27464173
CIV,2019,26.1823076923077,60.39,0,106.37,0,2998890367.33,-1.10686343994195,6.72137167584978,30.4418281948488,585.911013180369,28193009
CIV,2020,25.7346153846154,54.14,0,100.55,0,2907448396.95,2.42500656821817,0.699728593494228,35.9517770758951,575.586004510945,28915449
CIV,2021,26.14,61.73,0,105.82,0,3136476863.52,4.09195189692865,7.06332910205232,38.3666069267738,554.530675033104,29639736
CIV,2022,25.6123076923077,59.63,0,98.96,0,3007889397.92,5.27616724262842,6.39988362720531,38.1534401302454,623.759700911182,30395002
CIV,2023,26.0207692307692,51.68,0,104.27,0,3249642742.58,4.38711707003282,6.45045796902575,36.1123707734812,606.569750165917,31165654
CMR,1990,22.3615384615385,56.76,0,56.7,0,642514250.7,,-6.10569764600656,21.2336852653104,272.264787954393,11331821
CMR,1991,22.2676923076923,55.98,0,55.48,0,647295146.4,,-3.80859937279318,21.6289440462884,282.10690880882,11667180
CMR,1992,21.6623076923077,51.38,0,47.61,0,571622466.33,,-3.10000321081914,18.8293120686533,264.691800750579,12006353
CMR,1993,22.1076923076923,60.35,0,53.4,0,659657195.4,,-7.93206657447536,11.9188114815468,283.162579500018,12353131
CMR,1994,21.86,61.1,0,50.18,0,637532032.54,,1.87680922580404,13.9818480031008,555.204695655697,12704903
CMR,1995,22.0261538461539,66.16,0,52.34,0,683482727.44,,2.89400137739698,11.9588597793816,499.14842590131,13058516
CMR,1996,22.08,56.51,0,53.04,0,711518711.28,,4.21507214953058,10.2738594743712,511.552430272516,13414757
CMR,1997,22.0738461538462,68.61,0,52.96,0,729535333.44,,4.52731376625037,10.9781752730351,583.669372353396,13775214
CMR,1998,22.86,53.45,0,63.18,0,893672254.8,,4.72553484802563,11.1785548375879,589.951774567332,14144860
CMR,1999,22.6838461538462,45.27,0,60.89,0,884435774.6,,4.51130422140731,11.8588183863838,615.473349319164,14525140
CMR,2000,22.5615384615385,66,0,59.3,0,884319018.3,,3.83241779430614,13.401148205749,710.207977031367,14912631
CMR,2001,22.2776923076923,47.62,0,55.61,0,851360738.9,,4.32426119221549,12.7084509376941,732.397693260228,15309490
CMR,2002,22.8276923076923,51.21,0,62.76,0,986934137.28,,4.47702683369155,14.341494680962,693.713226496374,15725528
CMR,2003,23.2153846153846,40.72,0,67.8,0,1095671052,,5.45315368881347,13.59913981428,579.897426172466,16160340
CMR,2004,23.7253846153846,39.48,0,74.43,0,1236318547.41,,7.04886281858374,13.6311761091468,527.338032291576,16610487
CMR,2005,23.9615384615385,40.77,0,77.5,0,1323281035,,2.22827020924117,13.8993501294851,527.258362649626,17074594
CMR,2006,23.7853846153846,40.99,0,75.21,0,1319966110.47,,3.80958327566137,14.1520910010792,522.425624895176,17550407
CMR,2007,23.2338461538462,50.36,0,68.04,0,1228114923.84,,4.32758900972871,15.5063350261574,478.633718476363,18049896
CMR,2008,22.7953846153846,48.08,0,62.34,0,1157906651.04,,2.8476778892105,16.3715836247368,446.000041432788,18574056
CMR,2009,23.3115384615385,54.31,0,69.05,0,1319819904.7,,2.57925177738754,16.6728729156932,470.293423341398,19113974
CMR,2010,23.1876923076923,51.37,0,67.44,0,1326414371.04,,2.89902472122014,18.314405045246,494.794262222947,19668066
CMR,2011,22.8776923076923,44.42,0,63.41,0,1282930396.64,2.93969946305093,3.37921128506045,19.0180387164544,471.248625718937,20232304
CMR,2012,22.7315384615385,58.79,0,61.51,0,1279994128.79,2.73529677529534,4.62597872209571,17.8203382055767,510.556338454251,20809529
CMR,2013,22.8061538461539,52.19,0,62.48,0,1337220452.48,2.05034718001742,4.99552916130783,18.3545710209579,493.899623852237,21402376
CMR,2014,23.0430769230769,48.3,0,65.56,0,1446246585.08,1.85489850366779,5.71981814509198,19.2725607454566,493.757329875312,22059893
CMR,2015,22.9653846153846,59.11,0,64.55,0,1469378373.7,2.67623531419901,5.66695298703932,19.7832423088138,591.21169798261,22763414
CMR,2016,22.8030769230769,75.53,0,62.44,0,1464477812.84,0.874190383288837,4.53579423678801,19.7406341351971,592.605615063022,23454161
CMR,2017,22.9038461538462,74.34,0,63.75,0,1538198313.75,0.640409149881966,3.54117654926007,19.8972084405868,580.656749587858,24128601
CMR,2018,22.7084615384615,80.84,0,61.21,0,1518398703.43,1.0688581131292,3.95551423892049,21.401849245219,555.446458398226,24806383
CMR,2019,22.8184615384615,64.34,0,62.64,0,1597701790.8,2.45280214062729,3.47505998194981,,585.911013180369,25506095
CMR,2020,22.4446153846154,69.23,0,57.78,0,1514446041.24,2.43760882182241,0.259932915907115,,575.586004510945,26210558
CMR,2021,22.6907692307692,70.63,0,60.98,0,1641322922.84,2.27185762503636,3.33885747179505,,554.530675033104,26915758
CMR,2022,21.9523076923077,85.19,0,51.38,0,1419771773.98,6.24767713343864,3.7367840056412,,623.759700911182,27632771
CMR,2023,23.2661538461538,37.82,0,68.46,0,1942394152.02,7.38281384280978,3.24834497823876,,606.569750165917,28372687
COD,1990,24.15,74.44,0,79.95,0,2932890836.85,,-6.56831069464246,12.889684642837,0.00000000239474833333333,36684063
COD,1991,24.4353846153846,61.88,0,83.66,0,3172873850.22,,-8.42105149913377,14.364225334,0.0000000519456941666667,37925817
COD,1992,24.7484615384615,60.66,0,87.73,0,3441552274.3,,-10.5000085646477,15.8024695875706,0.0000021513626025,39228910
COD,1993,24.1923076923077,74.8,0,80.5,0,3272835048,,-13.4690505381279,30.6835066864785,0.00002514416814,40656336
COD,1994,24.4384615384615,72.15,0,83.7,0,3567869521.2,,-3.89999680312387,8.40106010880216,0.0119411916666667,42626876
COD,1995,24.3792307692308,72.7,0,82.93,0,3684887072.72,,0.699998829794396,6.7405046846566,0.0702447166666667,44433704
COD,1996,24.1230769230769,73.53,0,79.6,0,3605571470.4,,-1.02317264199922,,0.501849175,45296124
COD,1997,24.5,70.95,0,84.5,0,3889526719,,-5.61704659870088,,1.3134476,46029902
COD,1998,26.53,46.67,0,110.89,0,5244830864,,-1.62415404478989,,1.60665988306526,47297600
COD,1999,26.3015384615385,42.9,0,107.92,0,5278687830.32,,-4.2701408311335,,4.0183333322314,48912971
COD,2000,25.8176923076923,56.91,0,101.63,0,5133071330.46,,-6.91092731652101,3.42308139669861,21.8183333273501,50507442
COD,2001,25.4192307692308,58.01,0,96.45,0,5028193706.7,,-2.10017302488846,2.85740812895541,206.61749994334,52132646
COD,2002,25.3984615384615,62.47,0,96.18,0,5169725398.32,,2.94776518359767,2.91725803901463,346.484999904984,53750524
COD,2003,26.7738461538462,42,0,114.06,0,6312521470.02,,5.57782231144424,3.16074494763066,405.17818323067,55343867
COD,2004,26.6438461538462,55.47,0,112.37,0,6404836156.17,,6.73837393324294,5.06281053286604,399.475791666667,56997741
COD,2005,26.3792307692308,47.13,0,108.93,0,6402439615.32,,6.13515115548972,4.53035061027253,473.908008333333,58775724
COD,2006,27.2238461538462,43.7,0,119.91,0,7268453528.28,,5.32097956548998,5.9414000673905,468.278825,60615908
COD,2007,25.8938461538462,60.52,0,102.62,0,6411466910.24,,6.25947776437397,7.00076202723583,516.749891666666,62477752
COD,2008,25.5346153846154,44.38,0,97.95,0,6307065538.8,,6.22589426869193,8.48253070023525,559.292508333333,64390664
COD,2009,25.3584615384615,58.9,0,95.66,0,6352976129.04,,2.85506401011484,9.71150702222512,809.785833333333,66412044
COD,2010,25.6123076923077,53.83,0,98.96,0,6784998240.48,,7.10797657581392,10.1163035677052,905.913458333333,68563038
COD,2011,25.3661538461539,62.47,0,95.76,0,6784530021.36,,6.8746708900163,10.1065207691826,919.4913,70849311
COD,2012,24.5323076923077,60.14,0,84.92,0,6220782160.56,,7.08689894671942,10.7499611405792,919.755016666667,73254618
COD,2013,25.2884615384615,50.61,0,94.75,0,7181045176.25,0.808223101487066,8.48195663608755,11.4492224837859,919.565907354881,75789395
COD,2014,25.4184615384615,52.91,0,96.44,0,7561208658.48,1.24303889760764,9.4702880993101,11.8740496220761,925.226282531997,78403242
COD,2015,25.35,55.25,0,95.55,0,7742944987.05,0.744198994781517,6.91616711922561,12.2903493660645,925.984961280393,81035531
COD,2016,26.7284615384615,41.6,0,113.47,0,9526534410.05,2.88585107290007,2.39939891133452,14.0066848676782,1010.30275716866,83956415
COD,2017,25.7776923076923,56.34,0,101.11,0,8805002371.78,,3.7269476588301,12.6728010964308,1464.41793163743,87083398
COD,2018,24.5684615384615,63.67,0,85.39,0,7689168321.16,,5.82112109969025,12.4147527131933,1622.52350162292,90047644
COD,2019,24.6469230769231,62.72,0,86.41,0,8031588463.22,,4.38452887429834,,1647.76012727639,92947442
COD,2020,25.7976923076923,51.31,0,101.37,0,9730506097.26,,1.73542276681493,,1851.12216183261,95989998
COD,2021,24.7376923076923,62.14,0,87.59,0,8684454953.88,,6.20015401075946,,1989.39147122828,99148932
COD,2022,25.43,45.39,0,96.59,0,9890523139.12,,8.92444785079518,,2006.70821944055,102396968
COD,2023,27.8469230769231,22.27,0,128.01,0,13542143465.31,,8.60908972348436,,2340.03570436145,105789731
COG,1990,24.9346153846154,58.78,0,90.15,0,214607484,,1.00000356627487,21.4318897637795,272.264787954393,2380560
COG,1991,25.7530769230769,44.97,0,100.79,0,246857790.91,,2.39536745255616,20.2250552881488,282.10690880882,2449229
COG,1992,25.3161538461539,58.66,0,95.11,0,239626316.15,,2.61194805533871,21.7892838742916,264.691800750579,2519465
COG,1993,24.8707692307692,61.06,0,89.32,0,231796475.68,,-0.979683208744774,16.3452177345086,283.162579500018,2595124
COG,1994,25.0107692307692,58.73,0,91.14,0,243630344.16,,-5.49307574541402,16.2127936805245,555.204695655697,2673144
COG,1995,24.9015384615385,62.78,0,89.72,0,246681640.92,,3.9853243781107,15.0715773527741,499.14842590131,2749461
COG,1996,24.8961538461538,54.41,0,89.65,0,253421275.25,,4.29048155870402,14.1704239439871,511.552430272516,2826785
COG,1997,25.3761538461538,49.1,0,95.89,0,276917087.18,,-0.624812152260716,14.8778490816552,583.669372353396,2887862
COG,1998,26.4561538461539,55.61,0,109.93,0,324520065.73,,3.73755276980884,15.2957134162247,589.951774567332,2952061
COG,1999,24.7876923076923,70.63,0,88.24,0,267620801.76,,-2.58219935813743,14.5499896501759,615.473349319164,3032874
COG,2000,24.89,56.58,0,89.57,0,282265971.65,,7.5759803952642,14.5814612868048,710.207977031367,3151345
COG,2001,24.7076923076923,75.65,0,87.2,0,285365226.4,,3.80260189913561,11.5470878289313,732.397693260228,3272537
COG,2002,25.22,65.41,0,93.86,0,314503366.06,,4.58187006108889,12.6619791914105,693.713226496374,3350771
COG,2003,25.0453846153846,63.12,0,91.59,0,315596517.27,,0.813264076303781,12.8882271877153,579.897426172466,3445753
COG,2004,25.4961538461539,57.27,0,97.45,0,347463237.3,,3.47663162118089,12.7938350028504,527.338032291576,3565554
